"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KD"	"Conc_WT"	"Fold"	"p.value"	"FDR"
"chr15"	84915288	84915688	401	"*"	8.13165680482639	7.30125624114436	8.65534613593575	-1.31789158464313	6.02936215263612e-22	9.10660596526916e-20
"chr6"	144261125	144261525	401	"*"	7.65976870709698	6.56636343741327	8.2745691100913	-1.63384758327577	6.85261685809458e-22	1.02946826414145e-19
"chr9"	82373011	82373411	401	"*"	7.27683575485265	6.05167127488186	7.92966754392856	-1.77993089201114	7.05878215235764e-22	1.05479982450097e-19
"chr12"	120105356	120105756	401	"*"	8.65597110213283	7.99737280715383	9.10646343214097	-1.08700571685145	7.28818435669886e-22	1.0833172652526e-19
"chr16"	1413410	1413810	401	"*"	7.47667234340605	6.33556716662877	8.10576116681818	-1.68513365108304	7.79273842462535e-22	1.1522178977e-19
"chr19"	42210549	42210949	401	"*"	8.92017212675295	8.34721264957649	9.3291704565395	-0.967384206793429	9.16739317571561e-22	1.34837474599675e-19
"chr17"	36819336	36819736	401	"*"	7.30835359007113	6.0881925860677	7.95982111881768	-1.77852785276252	9.41634392699434e-22	1.37777786427631e-19
"chr17"	55183891	55184291	401	"*"	6.94273537884012	5.410441097595	7.66893260476137	-2.09487006213083	1.00171803258242e-21	1.45809661602787e-19
"chr15"	22466993	22467393	401	"*"	7.70584618604251	8.31286664922799	6.63757358335276	1.61492051694656	1.11420715224866e-21	1.61025993724691e-19
"chr3"	127945629	127946029	401	"*"	7.97940013757755	7.08797003263599	8.52627783110726	-1.39042850005737	1.11771860521535e-21	1.61025993724691e-19
"chr11"	119883940	119884340	401	"*"	6.86025707950419	5.19301356910285	7.61313037371334	-2.22113363952305	1.18473388223022e-21	1.69809841599457e-19
"chr1"	201417193	201417593	401	"*"	7.86669057865315	6.92089206537361	8.43312375523986	-1.45620975058258	1.25921541933984e-21	1.79569232363016e-19
"chr6"	152085414	152085814	401	"*"	6.88129557354779	5.28949357198669	7.61962518552359	-2.14239657433801	1.43548928083007e-21	2.03672729123026e-19
"chr16"	30662574	30662974	401	"*"	7.08272398494401	5.73172828802346	7.76797219460184	-1.91106681649445	1.54898343982774e-21	2.18671315452667e-19
"chr8"	35998711	35999111	401	"*"	7.62783036628799	6.59919510788205	8.22221302741495	-1.55728454178261	1.69001502311766e-21	2.37387960222223e-19
"chr1"	229694490	229694890	401	"*"	7.99819788291362	7.11917882580962	8.54046879878577	-1.38059169192037	1.79764980621362e-21	2.5125062689532e-19
"chr9"	36597398	36597798	401	"*"	6.76397997243575	5.12372530732436	7.5117541802045	-2.18809807589595	2.01472424554829e-21	2.80196278367268e-19
"chrX"	19400856	19401256	401	"*"	6.55789079380993	4.72016788539179	7.34049813260899	-2.36220058773176	2.35704757361252e-21	3.26189839830032e-19
"chr3"	42613770	42614170	401	"*"	6.70964556121258	5.03282674412613	7.46430089055011	-2.22098830837921	2.52102053242218e-21	3.47171714790865e-19
"chr19"	46386594	46386994	401	"*"	8.52284662865588	7.83479178278524	8.98679321189879	-1.12684497853483	2.62199880268686e-21	3.59316157872595e-19
"chr10"	7729230	7729630	401	"*"	7.84135506666841	6.89501332220084	8.40797863458953	-1.46048485981403	2.73338860867646e-21	3.72762554289067e-19
"chr8"	142179114	142179514	401	"*"	6.85242909811069	5.24185989305045	7.59446194156253	-2.15689537803092	2.8359651946002e-21	3.84882947883591e-19
"chr14"	69813430	69813830	401	"*"	7.61540545914072	6.58620238532266	8.20997241668701	-1.55535937725459	2.90071755992103e-21	3.91778165436834e-19
"chr9"	90788321	90788721	401	"*"	6.63811486905872	4.83276016823441	7.41538880773362	-2.33704187024492	2.94235682022344e-21	3.95500622729843e-19
"chr22"	18038105	18038505	401	"*"	6.99509160998252	5.57331418835819	7.69708223340658	-1.97850335949959	3.16056965816775e-21	4.22808968604317e-19
"chr12"	122232393	122232793	401	"*"	8.08241813435788	7.24159980234735	8.61016232182179	-1.32715973224346	3.2804610323787e-21	4.36767733566895e-19
"chr1"	203086904	203087304	401	"*"	7.63508147955647	6.5993824894002	8.23175000398389	-1.56618456616699	3.46107311472361e-21	4.58641165150615e-19
"chr21"	46560243	46560643	401	"*"	7.77220863196442	6.8266890197812	8.33854402184441	-1.45881763699185	3.49860952449524e-21	4.61438673106313e-19
"chr18"	31804894	31805294	401	"*"	7.01354973581459	5.62394464730037	7.70805621622807	-1.94745939875664	3.70558790400665e-21	4.86453649473172e-19
"chr3"	49051503	49051903	401	"*"	7.37586329810074	6.24988233434387	8.00048794400047	-1.66843499193795	3.72374911020872e-21	4.86564110479505e-19
"chr12"	77436	77836	401	"*"	7.22002002081048	5.96617055585685	7.88055819323336	-1.80961779362561	4.1203433606081e-21	5.35892620507238e-19
"chr5"	176882306	176882706	401	"*"	7.5622582889618	6.52778536812806	8.15853111202023	-1.56386142317399	4.47868125685244e-21	5.7981379054726e-19
"chr6"	29720830	29721230	401	"*"	7.80627208559679	6.87461090795975	8.36771617832114	-1.44345162103718	4.83371603268162e-21	6.21174340030732e-19
"chr10"	104163550	104163950	401	"*"	7.88705069998597	6.96058805635725	8.44664351008733	-1.4316632222176	4.84238708812624e-21	6.21174340030732e-19
"chr17"	76172614	76173014	401	"*"	7.94018413367234	7.0371921804417	8.49130485240321	-1.40736925067016	4.9383304726954e-21	6.29346879811811e-19
"chr3"	47040034	47040434	401	"*"	8.01463912962949	7.1628285945364	8.54661794643188	-1.341359882057	4.95090095178195e-21	6.29346879811811e-19
"chr1"	151986112	151986512	401	"*"	7.4727969397383	6.4026931770429	8.08039026624263	-1.60555721543953	5.21519304092198e-21	6.59956838282078e-19
"chr15"	68943417	68943817	401	"*"	7.99057521254779	7.13245182865685	8.52496587984106	-1.3484994289311	5.53030622316688e-21	6.95304075189206e-19
"chr11"	76903026	76903426	401	"*"	6.99569856487983	5.58610783774826	7.69487840991523	-1.96971374391564	5.54401853993458e-21	6.95304075189206e-19
"chr11"	1897590	1897990	401	"*"	7.49437810298107	6.41743929169786	8.10410131112089	-1.6138938451308	5.81958014675748e-21	7.24983238103799e-19
"chr5"	139223979	139224379	401	"*"	7.77183894790179	6.82658231171047	8.33808211125343	-1.4571327129936	5.83227892398315e-21	7.24983238103799e-19
"chr9"	88649783	88650183	401	"*"	6.76562890714712	5.17543549236158	7.50363841202551	-2.13976838423816	5.99840188893332e-21	7.42348476941867e-19
"chr9"	141102260	141102660	401	"*"	6.50733399036987	4.64878985554703	7.29329926697292	-2.3751599209742	6.3808221969779e-21	7.84139816556939e-19
"chr19"	39260361	39260761	401	"*"	6.71220622016168	5.03282674412613	7.46733573509006	-2.22426109030018	6.3919132165144e-21	7.84139816556939e-19
"chr7"	157190576	157190976	401	"*"	6.7852053955907	5.2088252762084	7.52044836979714	-2.12791893345739	7.23696027956549e-21	8.83947500581884e-19
"chr1"	33358445	33358845	401	"*"	8.04274723887509	7.20888668050382	8.56778780124363	-1.3196138541028	7.44673049594234e-21	9.05632033863672e-19
"chr19"	17559349	17559749	401	"*"	6.68517932617623	5.01373280409569	7.43883655958819	-2.21388407710176	7.48879797572127e-21	9.06822420396283e-19
"chr22"	35550862	35551262	401	"*"	7.34746816445035	6.21735860777439	7.97331745941786	-1.6716626658074	7.7137819817709e-21	9.30056983750601e-19
"chr19"	44278564	44278964	401	"*"	6.90131851408703	5.43858161537913	7.612545376337	-2.01728146655287	8.6295744162115e-21	1.03602835074628e-18
"chr1"	69771297	69771697	401	"*"	6.98244447957191	5.58610783774826	7.67853397158926	-1.95162897558708	8.88198715647312e-21	1.06179431994383e-18
"chr18"	33991616	33992016	401	"*"	7.20743357150222	5.93546730534132	7.87273991184562	-1.82717596548456	1.03072199930798e-20	1.22695225112538e-18
"chr7"	154376348	154376748	401	"*"	7.51732194286932	6.42479145620186	8.13185452082137	-1.6271094478181	1.1229032092354e-20	1.33104303194304e-18
"chr18"	30156236	30156636	401	"*"	7.6744339834446	6.69659026035642	8.25193479313795	-1.4962118827537	1.13091368922972e-20	1.33490580972817e-18
"chr5"	179223069	179223469	401	"*"	7.26724617262917	6.05098638753187	7.91764579779923	-1.76356731986541	1.15966527659131e-20	1.35752874981739e-18
"chr17"	41387105	41387505	401	"*"	8.1401937748317	7.34345934588648	8.65049676192492	-1.2695878934544	1.15974406420167e-20	1.35752874981739e-18
"chr9"	34547964	34548364	401	"*"	7.47797986669735	6.42433319112335	8.08039026624263	-1.58532661737736	1.24210954528934e-20	1.44790802721218e-18
"chr12"	120877436	120877836	401	"*"	7.81435706308471	6.87422378866776	8.37879890708787	-1.45054702170685	1.26936211600225e-20	1.47356156714261e-18
"chr2"	210288408	210288808	401	"*"	7.58173264160705	6.53443411623906	8.1821228883976	-1.58171175006352	1.30445524684716e-20	1.50806836418425e-18
"chr12"	56478938	56479338	401	"*"	7.0109654135795	5.6244971605461	7.70473110355703	-1.94274935557904	1.37892548357267e-20	1.58762924631176e-18
"chr17"	72766847	72767247	401	"*"	7.04017650166419	5.70857200485065	7.72065740033262	-1.88670864219838	1.73176113653147e-20	1.98572920851342e-18
"chr1"	205760687	205761087	401	"*"	7.16916434967429	5.91613447054728	7.8294850205053	-1.80150034446314	1.86656134770042e-20	2.13159788377837e-18
"chr1"	160800337	160800737	401	"*"	7.55883004646094	6.54754328015657	8.14753526514196	-1.53424390825545	1.93086169769971e-20	2.19610112038373e-18
"chr7"	106300558	106300958	401	"*"	8.14561287107322	7.35082637100236	8.65512785592323	-1.26796588931864	1.95122217500589e-20	2.21030986138873e-18
"chr15"	74243433	74243833	401	"*"	6.94862047673287	5.53456477514971	7.64883353125926	-1.9689772256358	2.05927526494538e-20	2.32334216940203e-18
"chr11"	64661721	64662121	401	"*"	7.78900734955326	6.84785437367078	8.35380839929299	-1.45061339994297	2.26223247222026e-20	2.53246960235008e-18
"chr13"	66541034	66541434	401	"*"	7.80698598821089	6.880098560977	8.36673041036393	-1.43208687127976	2.26266283483384e-20	2.53246960235008e-18
"chr22"	20000925	20001325	401	"*"	6.83036004280567	5.25786041156978	7.5648200913818	-2.12331203212713	2.30653702605852e-20	2.57133113781992e-18
"chr1"	33921421	33921821	401	"*"	6.94814159977581	5.53391136223195	7.64839496258245	-1.96619655785027	2.41618082922963e-20	2.68291573263035e-18
"chr1"	230933585	230933985	401	"*"	7.11195957656231	5.84292842591497	7.77649854590484	-1.82134820880976	2.50950256049916e-20	2.77556911150012e-18
"chr10"	99294518	99294918	401	"*"	7.31487460976354	6.17564495498512	7.94341312518103	-1.68224667596469	2.56617560645572e-20	2.82712044361414e-18
"chr12"	120907432	120907832	401	"*"	7.50168296135906	6.44589655866872	8.1047716446647	-1.58414244632757	2.65686992169911e-20	2.91560338712082e-18
"chr3"	13541607	13542007	401	"*"	7.21132171036654	6.00418458007266	7.85920972342956	-1.75279241821225	2.67009023332963e-20	2.91870991925795e-18
"chr1"	203840159	203840559	401	"*"	7.35287131143608	6.22531572496488	7.9779635679341	-1.66996803769528	2.91443958395571e-20	3.17346322604914e-18
"chr5"	169497817	169498217	401	"*"	7.38721550798696	6.26626675991553	8.01034130561413	-1.65627685908932	3.07685568793917e-20	3.33737864252028e-18
"chr3"	47866236	47866636	401	"*"	7.89303425650618	7.0282160943702	8.42996681977136	-1.35719835088924	3.68816735085525e-20	3.9850648225991e-18
"chr17"	41957702	41958102	401	"*"	7.77603509676592	6.86404055350107	8.33042763299844	-1.41617928913038	3.8199213554176e-20	4.11161113554585e-18
"chr6"	2952729	2953129	401	"*"	8.87301995951903	8.30915645881023	9.27739110659883	-0.95114475006712	3.86967377281733e-20	4.14926508777699e-18
"chr11"	18192900	18193300	401	"*"	6.67982711319014	5.05185385661015	7.42524309940901	-2.16738173270007	4.11318819369886e-20	4.39360440781681e-18
"chr7"	4831676	4832076	401	"*"	7.47134882708116	6.41712042573581	8.07394376220841	-1.57994047936342	4.2537274935575e-20	4.52651388168602e-18
"chr1"	231458612	231459012	401	"*"	6.98551585748904	5.62376042918675	7.67337514231893	-1.91340361695279	4.62808890219888e-20	4.90629817092351e-18
"chr16"	87622331	87622731	401	"*"	6.43850981134283	4.57331418835819	7.2255360056772	-2.36769823235616	4.72033524965665e-20	4.98527737475956e-18
"chr1"	155220443	155220843	401	"*"	9.55095930251659	9.15740163044251	9.85984429860167	-0.69980004406623	4.85921724671113e-20	5.11273371205452e-18
"chr2"	220360072	220360472	401	"*"	7.57161937025608	6.5799784254246	8.15378472164781	-1.50978581023619	4.96529098325373e-20	5.20484774599056e-18
"chr3"	38339676	38340076	401	"*"	6.74621256580439	5.19251682520012	7.47684266235921	-2.09948587388601	5.0358364851793e-20	5.25917302520974e-18
"chr7"	150865267	150865667	401	"*"	8.53868031347931	7.8482486327697	9.00369519742483	-1.13460392624001	5.17190194162472e-20	5.38126819429864e-18
"chr4"	2443361	2443761	401	"*"	8.24478414319083	7.49724627489463	8.7347183352101	-1.2072458778576	5.30599533606303e-20	5.50041796959479e-18
"chr15"	93579161	93579561	401	"*"	7.27963702835231	6.14095425691325	7.90801490515766	-1.6787390281879	5.61280003251923e-20	5.79707321005745e-18
"chr22"	22292895	22293295	401	"*"	7.10078146047969	5.84271739094943	7.76243563892694	-1.80585691202439	6.08275434103648e-20	6.25944387189516e-18
"chr1"	227318914	227319314	401	"*"	7.27170657760708	6.13251657107979	7.90023344960597	-1.67708124000625	6.47720955752429e-20	6.64103095253758e-18
"chr11"	86282556	86282956	401	"*"	7.74071349436362	6.80520852616207	8.3035206209664	-1.44570336926832	6.61763661879359e-20	6.76033692842794e-18
"chr1"	244615149	244615549	401	"*"	6.80857772309562	5.32044798582189	7.52537167676112	-2.03381031213146	7.55091120399653e-20	7.68578798745922e-18
"chr12"	6844829	6845229	401	"*"	6.69811458903632	5.05112339101514	7.44717219485439	-2.17614588016342	7.92259557780366e-20	8.03499919015301e-18
"chr17"	3747197	3747597	401	"*"	6.92703165961175	5.53397671684255	7.62235055741953	-1.94249824444063	8.09617445885665e-20	8.16920729767479e-18
"chr9"	96589681	96590081	401	"*"	7.58248559698913	6.60521248566148	8.15979220612215	-1.4930535841516	8.11308452657696e-20	8.16920729767479e-18
"chr15"	65693075	65693475	401	"*"	7.82893075955006	6.94114766785787	8.37446037363429	-1.38266206950504	8.45506711123139e-20	8.4607922445984e-18
"chr1"	180137821	180138221	401	"*"	7.18666396247882	5.99495262115883	7.83025859766685	-1.73666502993074	8.46290044043766e-20	8.4607922445984e-18
"chr19"	8477731	8478131	401	"*"	7.48610115118276	6.46662888738799	8.07749643678062	-1.5426742854245	8.74954301557486e-20	8.71634439491293e-18
"chr10"	129041775	129042175	401	"*"	7.1707714368045	5.96587991405275	7.8180380842616	-1.75088634072128	8.9819378023275e-20	8.91623952935641e-18
"chr6"	10887063	10887463	401	"*"	7.33431190512071	6.24193991152663	7.94879593586422	-1.62458419118099	1.06296724181766e-19	1.0514767156473e-17
"chr1"	32098719	32099119	401	"*"	7.31407490553635	6.19197849289128	7.93754313327864	-1.65767957758026	1.0819695303732e-19	1.06651824620261e-17
"chr3"	48774336	48774736	401	"*"	7.65664109012991	6.71446809977803	8.22180111259176	-1.45109419513323	1.0869366914289e-19	1.06766826826266e-17
"chr1"	226033479	226033879	401	"*"	8.25468588114965	7.52092449389032	8.73873729526797	-1.18928631666399	1.13743372056241e-19	1.1133771955317e-17
"chr16"	23193670	23194070	401	"*"	7.54555679239244	6.55413402218669	8.12764884695148	-1.50973134319229	1.1480400680764e-19	1.11985727890522e-17
"chr19"	3275366	3275766	401	"*"	6.56404540949698	4.87445607270785	7.32105571586342	-2.2146098226555	1.29912312381458e-19	1.26284657153367e-17
"chr7"	155597639	155598039	401	"*"	6.73858853185739	5.17493265795112	7.47125477837126	-2.1043327852569	1.34729916667457e-19	1.30516122377202e-17
"chr1"	117138058	117138458	401	"*"	6.96600424198442	5.58661201989286	7.65809153381189	-1.93063425329974	1.37167202893234e-19	1.32420557762187e-17
"chr10"	89874094	89874494	401	"*"	6.9100890160153	5.5207761053517	7.60452658019364	-1.93586283142123	1.40557670110217e-19	1.35228994055011e-17
"chr15"	65677137	65677537	401	"*"	8.51206562619334	7.85632301114564	8.96123218246759	-1.08100002887154	1.4885657553769e-19	1.42724497494209e-17
"chr14"	90865869	90866269	401	"*"	8.70787494759099	8.10390097661956	9.13232505180888	-1.01043780242582	1.66034423674383e-19	1.58653233479062e-17
"chr1"	229984818	229985218	401	"*"	8.36169947354922	7.66689365927521	8.82867372008806	-1.13660390613862	1.93124114123377e-19	1.83913075866713e-17
"chr5"	174961049	174961449	401	"*"	8.87128167550471	8.3264240019687	9.26584079123106	-0.925310948387779	1.95707900597366e-19	1.85496814601723e-17
"chr2"	114361597	114361997	401	"*"	9.11966541914576	8.6363370310032	9.48106837885168	-0.834794118885244	1.96107763274523e-19	1.85496814601723e-17
"chr14"	45722291	45722691	401	"*"	7.44474044194223	6.41719129092926	8.0387703163099	-1.54834045533713	2.01401134487973e-19	1.89864499032571e-17
"chrX"	152084161	152084561	401	"*"	8.70409035886265	8.10599140702731	9.12565149908709	-1.00382006216298	2.1917355524527e-19	2.05927849080447e-17
"chr5"	131746581	131746981	401	"*"	7.09664537082441	5.85386346584147	7.75423318551307	-1.7866695567357	2.30474254272002e-19	2.15823774175445e-17
"chr21"	38349270	38349670	401	"*"	6.92112921028365	5.54718715820708	7.61191678515809	-1.92166017396664	2.36465628581524e-19	2.20698634675772e-17
"chr15"	75930612	75931012	401	"*"	7.85531745671869	6.98535056632085	8.3941938738568	-1.35807860789709	2.654983678955e-19	2.46975021499612e-17
"chr3"	13696777	13697177	401	"*"	7.59041811052196	6.63044070285117	8.16178915475731	-1.4711928119658	2.83312523950601e-19	2.62676525918952e-17
"chr6"	3978425	3978825	401	"*"	7.66941607489339	6.74339463646579	8.22885134766573	-1.42804905968022	2.92115693997921e-19	2.69947572088276e-17
"chr22"	22901517	22901917	401	"*"	8.55188853285887	7.9131720424861	8.99307015179976	-1.05619212615102	3.24490255210957e-19	2.98882122611194e-17
"chr3"	127889726	127890126	401	"*"	6.96790016427169	5.64891055797993	7.64523651110578	-1.8637997380091	3.53282236495061e-19	3.24338492478946e-17
"chr1"	205407808	205408208	401	"*"	7.82888258727051	6.9705730941836	8.36334413732928	-1.34622611493838	3.89826529822781e-19	3.56723019619264e-17
"chr1"	47890066	47890466	401	"*"	8.0000269511242	7.18787087661457	8.51651612007122	-1.28811528666243	4.21215248820202e-19	3.84194804711232e-17
"chr3"	51753119	51753519	401	"*"	7.73567188434747	6.83748262226254	8.28503572908556	-1.39316545463099	4.34629534899398e-19	3.95147169059184e-17
"chr6"	110663121	110663521	401	"*"	6.88613716794485	5.50771983077658	7.57799242260629	-1.9212171417289	4.46704939156092e-19	4.04815543732648e-17
"chr7"	5717640	5718040	401	"*"	6.71094884370411	5.19210274125444	7.43431962250929	-2.05742286510049	4.51056226203511e-19	4.06299154708527e-17
"chr14"	65289899	65290299	401	"*"	7.00325360716692	5.6854499102787	7.68029256781613	-1.86185861684555	4.51234600324139e-19	4.06299154708527e-17
